"ID","Address","DateOfSale","SalePrice","IsAStudio","BedCount","BathCount","Size","LotSize","BuiltInYear","M1","M2"
15171058,"437 London St, San Francisco, CA","12/17/15",760000.0,0.0,2.0,1.0,900.0,2495.0,1925.0,0.7659919186664146,-0.9842317929831192
15171998,"1150 Bowdoin St, San Francisco, CA","11/16/15",770000.0,0.0,3.0,1.0,924.0,2996.0,1951.0,1.0569628837621665,-0.25464186035800895
15172663,"50 Ankeny St, San Francisco, CA","12/7/15",980000.0,0.0,3.0,3.0,2264.0,2614.0,1976.0,1.499926470271526,0.0610744291255636
15172689,"1015 Goettingen St, San Francisco, CA","12/29/15",880000.0,0.0,3.0,2.0,1500.0,1751.0,1954.0,1.6914580863551298,0.8442229235343861
15172839,"1132 Goettingen St, San Francisco, CA","12/15/15",850000.0,0.0,4.0,2.5,1586.0,1742.0,1947.0,0.9260703632779651,-0.8210109099341998
15173186,"3524-3526 San Bruno Ave, San Francisco, CA","11/17/15",934000.0,0.0,5.0,2.0,2250.0,1668.0,1908.0,1.3131501287183769,-0.18811535606343255
15173285,"31 Alpha St, San Francisco, CA","12/16/15",50000.0,0.0,4.0,3.0,2325.0,2500.0,1900.0,0.051215659985507894,-0.9513736005796845
15173423,"187 Tucker Ave, San Francisco, CA","12/23/15",639000.0,0.0,3.0,1.0,1060.0,2500.0,1949.0,0.8579284189942762,-0.31477803131681936
15173647,"547 Campbell Ave, San Francisco, CA","12/8/15",600000.0,0.0,3.0,1.0,1030.0,2495.0,1944.0,0.973338635303877,0.2444621176795898
15173656,"227 Delta St, San Francisco, CA","12/18/15",642000.0,0.0,3.0,1.0,825.0,1498.0,1958.0,0.8211616227627601,-0.44186410354280325
15173965,"200 Raymond Ave, San Francisco, CA","11/13/15",810000.0,0.0,4.0,3.0,1953.0,2495.0,1925.0,0.9798974592210644,-0.5805001006887298
15174292,"51 Peabody St, San Francisco, CA","12/22/15",588000.0,0.0,"",2.0,1525.0,2639.0,1940.0,0.656033501196331,-0.7685935333458127
15174728,"660 Naples St, San Francisco, CA","12/18/15",242500.0,0.0,"",1.0,800.0,2500.0,1912.0,0.38245650917493285,0.15428048804068362
15174828,"666 Athens St, San Francisco, CA","11/13/15",678000.0,0.0,"",1.0,1250.0,2495.0,1950.0,1.1493930640033772,0.39054001180937203
15175282,"128-130 Cora St, San Francisco, CA","11/10/15",23000.0,0.0,2.0,2.0,832.0,3646.0,1917.0,0.03845501423370391,0.3439142811916447
15176077,"797 Athens St, San Francisco, CA","11/18/15",570000.0,0.0,2.0,1.0,925.0,2613.0,1908.0,1.1108507818106892,0.8977220414410148
15176538,"701 Paris St, San Francisco, CA","12/10/15",1100000.0,0.0,4.0,2.0,1990.0,2500.0,1928.0,1.1029735352828531,-0.9945935722129946
15176924,"638 Sawyer St, San Francisco, CA","1/20/16",600000.0,0.0,3.0,2.0,1320.0,2613.0,1947.0,0.9883179923364215,0.29439330778807205
15177121,"924 Naples St, San Francisco, CA","12/4/15",795000.0,0.0,3.0,1.0,1500.0,2509.0,1919.0,1.2723118284926236,0.20078447419527912
15177425,"749 Prague St, San Francisco, CA","11/10/15",830000.0,0.0,"",1.0,1250.0,3127.0,1925.0,1.318653876275339,0.17747921994057636
15177658,"1012 Saddleback Dr, San Francisco, CA","12/23/15",541100.0,0.0,3.0,2.0,963.0,"",1989.0,1.0620550200655552,0.9255406396804848
15178123,"1143 Naples St, San Francisco, CA","12/16/15",950000.0,0.0,5.0,3.0,3034.0,3049.0,1920.0,0.9660280897015378,-0.9662566532599206
15178142,"136 Seville St, San Francisco, CA","12/2/15",890000.0,0.0,3.0,2.0,1257.0,2421.0,1921.0,1.5098693633242906,0.3929648614029002
15178217,"137 Seville St, San Francisco, CA","12/15/15",600000.0,0.0,4.0,1.0,1288.0,2657.0,1926.0,1.0882071898211179,0.6273572994037269
15178486,"34 Pope St, San Francisco, CA","11/30/15",920000.0,0.0,4.0,3.0,2083.0,3000.0,1991.0,1.3890226208918575,0.01961439324316827
15178871,"4 Brumiss Ter, Daly City, CA","11/17/15",738000.0,0.0,"",1.0,1446.0,2108.0,1927.0,0.9844660737624451,-0.3320702608063817
15179059,"681 Morse St, San Francisco, CA","12/30/15",95500.0,0.0,3.0,1.0,1150.0,2825.0,1906.0,0.17102523558821717,0.5816803264548098
15179263,"48 Brunswick St, San Francisco, CA","1/14/16",920000.0,0.0,2.0,1.0,1120.0,1800.0,1917.0,1.0094634915818306,-0.8055141487351507
15179361,"1142 Prague St, San Francisco, CA","11/25/15",981000.0,1.0,"",2.0,1770.0,3349.0,1946.0,1.4146369606130567,-0.11592872454014946
15179502,"250 Concord St, San Francisco, CA","12/4/15",815000.0,0.0,4.0,3.0,1574.0,1947.0,1959.0,1.2387611852752332,0.03990474914167641
15179745,"305 Guttenberg St, San Francisco, CA","11/20/15",828000.0,0.0,4.0,2.5,1655.0,1960.0,1964.0,1.4025959082538053,0.38791282186909504
15179953,"4475 24th St APT 2, San Francisco, CA","12/8/15",839500.0,0.0,2.0,1.0,837.0,"",1976.0,0.9157985720412077,-0.8182285359351811
15180236,"168 Jersey St, San Francisco, CA","11/10/15",5700000.0,0.0,4.0,4.5,1140.0,2848.0,1900.0,6.998229158765807,-0.5444809969242781
15180636,"1069 Capp St, San Francisco, CA","11/25/15",1680000.0,1.0,"","",3140.0,3737.0,1900.0,2.369306625319411,-0.17939687461974874
15180778,"3709 25th St, San Francisco, CA","11/10/15",1380000.0,0.0,2.0,1.0,1160.0,750.0,1925.0,2.24014664876778,0.24658934604026128
15180783,"430 Fair Oaks St, San Francisco, CA","12/10/15",2290000.0,0.0,4.0,3.0,2678.0,"",1911.0,4.321140188987886,0.773921562434835
15180812,"1257 Dolores St # A, San Francisco, CA","11/16/15",860000.0,0.0,1.0,1.0,950.0,"",1910.0,1.3921905046875838,0.23765233648275297
15180820,"1188-1192 Dolores St, San Francisco, CA","12/14/15",1050000.0,0.0,3.0,2.0,4650.0,2848.0,1909.0,1.190134544481681,-0.7330770581301311
15181090,"720-722 Clipper St, San Francisco, CA","12/14/15",1500000.0,0.0,5.0,4.0,3202.0,2581.0,1976.0,2.9708701991809234,0.9611602655745648
15181104,"4647 25th St, San Francisco, CA","12/22/15",1450000.0,0.0,3.0,2.5,2041.0,"",1978.0,2.714089315395465,0.7435714695109858
15181209,"1001 Diamond St # 1001A, San Francisco, CA","11/24/15",3100000.0,0.0,3.0,2.0,2032.0,1913.0,1892.0,4.658434359550505,0.005441522290648093
15181250,"4069 25th St, San Francisco, CA","12/1/15",4100000.0,0.0,5.0,1.5,1837.0,2848.0,1905.0,7.881626725366195,0.844695963593266
15181449,"267 Clipper St, San Francisco, CA","11/30/15",1730000.0,0.0,3.0,1.0,1310.0,2613.0,1900.0,2.666588773199845,0.08276158751427154
15182002,"1454-1456 Church St, San Francisco, CA","12/23/15",1510000.0,0.0,"",1.0,1416.0,1916.0,1923.0,2.9041921625126363,0.8466121357783263
15182023,"1381 Sanchez St, San Francisco, CA","12/23/15",2600000.0,0.0,4.0,3.0,2000.0,1999.0,1900.0,4.757733158368692,0.6597947372066864
15182288,"74 Newburg St, San Francisco, CA","12/23/15",2250000.0,0.0,4.0,2.0,1625.0,1598.0,1941.0,4.428644423162169,0.9365728205885946
15182315,"567 27th St # 3, San Francisco, CA","12/23/15",1400000.0,0.0,3.0,2.0,1600.0,"",1989.0,2.6876959350894216,0.8395656215563168
15182629,"164-166 28TH St, San Francisco, CA","12/30/15",675000.0,0.0,"",3.0,1775.0,2850.0,1905.0,0.6993228267642845,-0.927932365142861
15182773,"562 28th St, San Francisco, CA","11/18/15",4350000.0,0.0,4.0,4.0,3766.0,2848.0,1909.0,5.110258218100088,-0.6504559916781201
15182794,"647 Duncan St, San Francisco, CA","11/13/15",873529.0,0.0,2.0,2.0,1400.0,2850.0,1938.0,1.2134494253535215,-0.22173064579762847
15183460,"68 30TH St, San Francisco, CA","12/11/15",1060000.0,0.0,"",3.0,2800.0,3049.0,1908.0,2.069271259133146,0.9042853945908416
15183723,"1793 Sanchez St, San Francisco, CA","11/10/15",2260000.0,0.0,4.0,4.0,2110.0,3123.0,1900.0,2.9380653580156006,-0.39994216104814084
15183874,"126-128 Randall St, San Francisco, CA","12/15/15",1100000.0,0.0,5.0,4.0,2430.0,2500.0,1986.0,1.2765144082763613,-0.6790647122247979
15183908,"1759-1761 Dolores St, San Francisco, CA","11/12/15",1650000.0,1.0,"","",1820.0,1306.0,1910.0,3.1124026990428235,0.7726093321731198
15183957,"112 Chenery St, San Francisco, CA","11/13/15",1680000.0,0.0,3.0,2.0,1235.0,1742.0,1927.0,2.429942618011781,-0.10721116903359418
15184501,"1231 Bosworth St, San Francisco, CA","12/23/15",899000.0,0.0,1.0,1.0,600.0,2661.0,1910.0,1.715180159324539,0.8157511887086522
15184555,"382 Surrey St, San Francisco, CA","12/24/15",1900000.0,0.0,3.0,2.5,1625.0,2953.0,1966.0,2.204437886008272,-0.6795390673597135
15184575,"2576 Diamond St, San Francisco, CA","12/16/15",1260000.0,0.0,2.0,2.0,878.0,2500.0,1906.0,2.0930080645002054,0.322235023016199
15184648,"2563 Diamond St, San Francisco, CA","11/30/15",1900000.0,0.0,3.0,2.0,1885.0,2500.0,1950.0,2.7365011303760345,-0.11947249434101637
15184744,"2 College Ter, San Francisco, CA","12/4/15",1130000.0,0.0,2.0,2.0,1606.0,1716.0,1915.0,1.2164300490042224,-0.8470264619394292
15185002,"3001 Castro St, San Francisco, CA","12/21/15",1700000.0,0.0,4.0,3.0,2755.0,2657.0,1927.0,2.8839873459092513,0.3929262893050012
15185003,"283 Bemis St, San Francisco, CA","12/10/15",2150000.0,0.0,4.0,3.0,2020.0,2500.0,1938.0,2.6819073244091802,-0.5052024889216926
15185004,"277 Bemis St, San Francisco, CA","11/20/15",1150000.0,0.0,2.0,1.0,950.0,2495.0,1956.0,1.1955578509664455,-0.9207689548409645
15185372,"2711 Diamond St, San Francisco, CA","12/14/15",142000.0,0.0,"",1.0,1022.0,2012.0,1900.0,0.1505120903514394,-0.8801114035008535
15185668,"130 Chilton Ave, San Francisco, CA","11/23/15",1060000.0,0.0,2.0,1.0,728.0,2500.0,1925.0,1.1247432492907945,-0.8778429258664253
15185909,"55 Mangels Ave, San Francisco, CA","12/1/15",1450000.0,0.0,3.0,2.0,1480.0,2613.0,1957.0,2.766212788353307,0.8154659149700789
15186111,"106 Circular Ave, San Francisco, CA","12/4/15",728000.0,0.0,2.0,1.0,1064.0,2178.0,1941.0,1.2666354921795855,0.479767835658202
15186139,"163 Monterey Blvd, San Francisco, CA","12/16/15",1280000.0,0.0,3.0,2.0,1476.0,2809.0,1939.0,2.429519817233581,0.7961247144274701
15186444,"80 Danton St, San Francisco, CA","11/23/15",1610000.0,0.0,3.0,3.0,2000.0,2500.0,1906.0,2.6928575211873995,0.3451646225930427
15186758,"70 Cotter St, San Francisco, CA","11/25/15",850000.0,0.0,3.0,1.0,1290.0,2613.0,1909.0,1.2995989396762506,0.05787985806176632
15186904,"1257 Alemany Blvd, San Francisco, CA","11/24/15",1060000.0,0.0,4.0,3.0,2133.0,2247.0,1929.0,1.382713146208221,-0.3911072713052435
15186967,"344 Moncada Way, San Francisco, CA","12/16/15",1420000.0,0.0,2.0,1.0,1778.0,5510.0,1925.0,2.8371063968867163,0.9959245026573469
15187023,"501 Junipero Serra Blvd, San Francisco, CA","11/23/15",1700000.0,0.0,4.0,2.0,2327.0,9147.0,1924.0,2.3157214001969617,-0.2756218821212213
15187172,"255 Corona St, San Francisco, CA","11/12/15",2100000.0,0.0,3.0,3.0,3027.0,8276.0,1922.0,3.08836279334921,-0.05870210157218092
15187751,"1146 Capitol Ave, San Francisco, CA","12/16/15",1010000.0,0.0,4.0,4.0,1717.0,2809.0,1922.0,1.3920276266726963,-0.24350965015307646
15188028,"229 Lee Ave, San Francisco, CA","12/7/15",227500.0,0.0,"",2.0,2298.0,4316.0,1905.0,0.45034237642381686,0.9590538586709172
15188066,"44 Holloway Ave, San Francisco, CA","11/18/15",638500.0,0.0,2.0,1.0,878.0,2500.0,1901.0,0.7500193790747111,-0.6506832292099884
15188349,"1988 Alemany Blvd, San Francisco, CA","12/30/15",860000.0,0.0,3.0,1.0,1466.0,1646.0,1939.0,1.1420696807809485,-0.34402399818384066
15188382,"1145 Cayuga Ave, San Francisco, CA","12/30/15",1050000.0,0.0,3.0,1.0,1590.0,2178.0,1941.0,1.7643660993157517,0.3606973320300031
15188390,"1119 Cayuga Ave, San Francisco, CA","12/4/15",925000.0,0.0,"",1.0,1188.0,2448.0,1939.0,0.9834670469632335,-0.8735847633227387
15188851,"154 Tara St, San Francisco, CA","11/25/15",800000.0,0.0,4.0,3.0,1100.0,2600.0,1940.0,1.285799499209233,0.214498748023082
15188921,"158 Howth St, San Francisco, CA","12/14/15",850000.0,0.0,4.0,3.0,995.0,2613.0,1925.0,1.2559995274449536,-0.04470699424716784
15189028,"111 Harold Ave, San Francisco, CA","1/11/16",720000.0,0.0,2.0,1.0,1087.0,1742.0,1947.0,0.9244799832687127,-0.4320000464757978
15189406,"178 Jules Ave, San Francisco, CA","12/24/15",821500.0,0.0,3.0,1.0,1350.0,2809.0,1946.0,1.0173565102791136,-0.523173438151884
15190222,"414 Shields St, San Francisco, CA","11/25/15",835000.0,0.0,2.0,1.0,781.0,2495.0,1946.0,1.2646181406544617,0.029025486597513472
15190654,"549 Grafton Ave, San Francisco, CA","11/24/15",780000.0,0.0,2.0,1.0,1092.0,2475.0,1915.0,1.0669835128188923,-0.26414483892591734
15190928,"284 Howth St, San Francisco, CA","11/10/15",718000.0,0.0,2.0,1.0,1280.0,2247.0,1930.0,1.0457812819265866,-0.0869602174746893
15191017,"229 Tara St, San Francisco, CA","11/13/15",890000.0,0.0,3.0,1.0,2050.0,2639.0,1931.0,1.1903548697701736,-0.32504523647152017
15191082,"378 Mount Vernon Ave, San Francisco, CA","12/4/15",901000.0,0.0,2.0,1.0,1210.0,2199.0,1939.0,1.7754148179299758,0.9409873871919552
15191102,"267 Niagara Ave, San Francisco, CA","12/16/15",881500.0,0.0,2.0,1.0,1250.0,2178.0,1931.0,0.9991268590837499,-0.733121136508792
15191204,"56 Restani Way, San Francisco, CA","12/18/15",810000.0,0.0,"",2.0,1540.0,2356.0,1954.0,0.8884112020744832,-0.8063920936432516
15191699,"55 Mount Vernon Ave, San Francisco, CA","12/7/15",750000.0,0.0,"",1.0,930.0,1912.0,1925.0,1.007543796593187,-0.3132165424181679
15191721,"166 Del Monte St, San Francisco, CA","1/22/16",775000.0,0.0,2.0,1.0,977.0,3049.0,1926.0,1.233045848174631,0.1820538017409825
15192245,"268 Thrift St, San Francisco, CA","11/25/15",750000.0,0.0,2.0,1.0,1000.0,3049.0,1953.0,1.2443823538875214,0.3183529437000565
15192331,"265 Thrift St, San Francisco, CA","12/11/15",700000.0,0.0,"",2.0,2529.0,4499.0,1909.0,0.9780797230176295,-0.2054865056639159
15192431,"188 Montana St, San Francisco, CA","12/1/15",580000.0,0.0,2.0,1.0,1173.0,2613.0,1907.0,1.159581236474859,0.9985559878443422
15192647,"2670 San Jose Ave, San Francisco, CA","12/23/15",756000.0,0.0,3.0,1.0,1001.0,2613.0,1949.0,1.0220311051219402,-0.2962140076139148
15192957,"601 Capitol Ave, San Francisco, CA","1/11/16",800000.0,0.0,4.0,2.0,2008.0,3428.0,1977.0,1.3771253343679621,0.4428133359199049
15193738,"400 Head St, San Francisco, CA","11/16/15",700000.0,0.0,2.0,1.0,1162.0,1742.0,1946.0,1.146307886171555,0.2751653890615857
15193805,"270 Bright St, San Francisco, CA","1/8/16",750000.0,0.0,2.0,1.0,1010.0,2500.0,1928.0,1.3597903974355954,0.6261077264949213
15193859,"265 Minerva St, San Francisco, CA","11/12/15",659000.0,0.0,2.0,1.5,967.0,3123.0,1940.0,1.3023327122160675,0.95245132690764
15194192,"169 Whipple Ave, San Francisco, CA","11/27/15",800000.0,0.0,3.0,1.0,1200.0,2495.0,1928.0,1.5118349251564323,0.7795873128910804
15194725,"38 Sadowa St, San Francisco, CA","11/20/15",720000.0,0.0,3.0,2.5,1360.0,2250.0,1910.0,1.27048462153755,0.5291239487154171
15194972,"174 Victoria St, San Francisco, CA","12/9/15",720000.0,0.0,3.0,1.0,984.0,2495.0,1940.0,1.2227389040291692,0.39649695563658116
15195039,"154 Arch St, San Francisco, CA","12/24/15",906667.0,0.0,5.0,3.0,1900.0,2613.0,1940.0,1.2108521190055388,-0.32900366064820075
15195183,"3916 Alemany Blvd, San Francisco, CA","12/30/15",400000.0,0.0,3.0,2.0,1300.0,2553.0,1941.0,0.459074231282683,-0.7046288435865853
15195221,"124 Saint Charles Ave, San Francisco, CA","12/30/15",750000.0,0.0,3.0,2.0,1305.0,3497.0,1938.0,0.7969770022948572,-0.8747279938803805
15195552,"954 Huron Ave, San Francisco, CA","12/16/15",635000.0,0.0,1.0,1.0,805.0,2674.0,1908.0,0.7886075821679429,-0.5161965915970304
15195675,"115 Sickles Ave, San Francisco, CA","11/20/15",765000.0,0.0,3.0,1.0,1750.0,1999.0,1913.0,1.0956953331036934,-0.13543703763740278
15195679,"1088 Huron Ave # 1, San Francisco, CA","12/11/15",486000.0,0.0,1.0,1.0,596.0,"",1999.0,0.7396901889841714,0.04399254725996493
15195765,"293 Sagamore St, San Francisco, CA","12/3/15",375000.0,0.0,"",3.0,1644.0,2631.0,1969.0,0.6649063327705769,0.5461671081097432
15195766,"297 Sagamore St, San Francisco, CA","12/4/15",375000.0,"","","","","","",0.7345278461462224,0.917481846113186
15195952,"3089 San Jose Ave, San Francisco, CA","12/23/15",625000.0,0.0,"",1.0,1050.0,1999.0,1938.0,0.6983253002405068,-0.765359039230378
15196060,"160 Goethe St, San Francisco, CA","11/25/15",700000.0,0.0,"",1.0,1460.0,2495.0,1918.0,0.774902898135654,-0.7859917196124169
15196201,"130 Shakespeare St, San Francisco, CA","12/23/15",1000000.0,0.0,7.0,14.0,1308.0,2500.0,2015.0,1.5896947230135507,0.1793894460271015
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA","12/10/15",830000.0,0.0,3.0,3.0,1738.0,2299.0,1976.0,1.448680401376253,0.4907961478945859
15196397,"2955 21st Ave, San Francisco, CA","11/16/15",1450000.0,0.0,3.0,3.0,2225.0,3920.0,1932.0,2.679818051503128,0.6963007606939697
15196408,"2970 22nd Ave, San Francisco, CA","11/25/15",1900000.0,0.0,5.0,4.0,2975.0,4356.0,1935.0,3.6780809524118983,0.8716641604335771
15196651,"3045 22nd Ave, San Francisco, CA","12/31/15",1170000.0,0.0,2.0,1.0,1505.0,3349.0,1951.0,2.3206087034449507,0.966852484521284
15196864,"20 Rossmoor Dr, San Francisco, CA","12/4/15",1450000.0,0.0,3.0,2.5,2076.0,3311.0,1939.0,2.0297124537255624,-0.20039661555094823
15197241,"312 Stratford Dr, San Francisco, CA","12/4/15",1050000.0,0.0,"",1.0,1287.0,4342.0,1941.0,1.4493519427039518,-0.23932963294485377
15197693,"87 Clearfield Dr, San Francisco, CA","12/22/15",1360000.0,0.0,3.0,2.0,1386.0,3184.0,1951.0,1.5610198003082905,-0.7043826466054552
15197823,"195 Clearfield Dr, San Francisco, CA","12/1/15",675000.0,0.0,3.0,2.5,1890.0,3135.0,1957.0,1.1373307461114026,0.3698688773671188
15197844,"114 Clearfield Dr, San Francisco, CA","12/31/15",1350000.0,0.0,3.0,2.0,1790.0,3136.0,1951.0,2.23662864389513,0.31352391688167414
15197869,"151 Everglade Dr, San Francisco, CA","12/29/15",1400000.0,0.0,3.0,3.0,1858.0,3136.0,1950.0,2.6068876341916902,0.7241251917024145
15198105,"266 Country Club Dr, San Francisco, CA","11/10/15",1210000.0,0.0,3.0,3.5,1466.0,3262.0,1952.0,1.327682173693045,-0.8054840104247187
15198208,"447 Country Club Dr, San Francisco, CA","12/28/15",928000.0,0.0,3.0,1.75,1050.0,3137.0,1954.0,1.3899369704619173,-0.004446184349316429
15198845,"77 Amber Dr, San Francisco, CA","12/24/15",15000.0,0.0,3.0,3.5,1682.0,3567.0,1965.0,0.023716228945080946,0.16216385934412614
15198984,"5 Red Rock Way # 75, San Francisco, CA","12/18/15",900000.0,0.0,3.0,2.0,1310.0,"",1964.0,1.1174013360359265,-0.5168859199201632
15199198,"215 Red Rock Way APT 306J, San Francisco, CA","11/25/15",599000.0,0.0,1.0,1.0,744.0,"",1972.0,0.7002462182713677,-0.6619491877416774
15199248,"135 Red Rock Way APT 112L, San Francisco, CA","11/12/15",685000.0,0.0,1.0,1.0,830.0,"",1972.0,1.2738128729474407,0.7191616728392429
15199271,"135 Red Rock Way APT 311L, San Francisco, CA","12/9/15",605000.0,0.0,1.0,1.0,830.0,"",1972.0,0.6404136279525131,-0.8829301555288824
15199286,"95 Red Rock Way APT 202M, San Francisco, CA","12/30/15",670000.0,0.0,1.0,1.0,830.0,"",1972.0,0.9853160056251089,-0.05875819216385425
15199299,"95 Red Rock Way APT 303M, San Francisco, CA","1/7/16",530000.0,1.0,"",1.0,592.0,"",1972.0,0.5913920206894692,-0.7683319973982294
15199562,"404 Gold Mine Dr, San Francisco, CA","11/20/15",1550000.0,0.0,4.0,3.0,2271.0,2713.0,1967.0,2.258441080063619,-0.08588247733726528
15199573,"448 Gold Mine Dr, San Francisco, CA","1/29/16",1560000.0,0.0,4.0,3.0,2200.0,2935.0,1968.0,3.0887412290940026,0.9599246526846186
15199947,"179 Topaz Way, San Francisco, CA","11/23/15",2380000.0,0.0,4.0,4.5,3692.0,2821.0,1973.0,3.388421121224025,-0.1525872930890544
15200088,"2212 Castro St, San Francisco, CA","12/15/15",3600000.0,0.0,4.0,4.0,4017.0,2622.0,2007.0,6.685649703016442,0.7142498350091346
15200247,"43 Everson St, San Francisco, CA","11/10/15",2350000.0,0.0,6.0,3.5,4305.0,5227.0,1965.0,2.625691575830506,-0.7653688716336122
15200386,"232 Bemis St, San Francisco, CA","12/22/15",1080000.0,0.0,2.0,1.0,1000.0,3497.0,1904.0,1.3729522429028131,-0.45749584647627173
15200392,"288 Bemis St, San Francisco, CA","11/16/15",1450000.0,0.0,2.0,2.0,1263.0,2613.0,1908.0,2.035499473967635,-0.192414518665331
15200453,"5553 Diamond Heights Blvd, San Francisco, CA","11/18/15",1220000.0,0.0,3.0,2.5,1890.0,2622.0,1969.0,1.7077708108113834,-0.20037571998133852
15200513,"155 Arbor St, San Francisco, CA","12/15/15",1080000.0,0.0,3.0,1.0,1550.0,2400.0,1937.0,1.8050941569637655,0.34276695734030627
19333808,"San Carlos St, Carmel, CA","11/25/15",995000.0,0.0,2.0,1.0,847.0,4000.0,1958.0,1.3379945367386303,-0.31056374524898467
21698704,"912 Corbett Ave # 2, San Francisco, CA","2/2/16",1480000.0,0.0,3.0,2.0,1590.0,"",1999.0,2.536374965246824,0.4275337368200327
35972021,"1101 Pacific Ave, San Francisco, CA","12/29/15",1000000.0,0.0,3.0,2.0,1458.0,4783.0,2000.0,1.6391868992253924,0.278373798450785
35972022,"1101 Pacific Ave APT 302, San Francisco, CA","12/29/15",1000000.0,0.0,2.0,2.0,1009.0,"",2000.0,1.399161145254773,-0.20167770949045383
48188598,"2333 Jones St, San Francisco, CA","12/29/15",1180000.0,0.0,"","",1494.0,"",1927.0,1.6894769506320966,-0.13647974469136148
52266124,"88 King St APT 317, San Francisco, CA","12/15/15",1160000.0,0.0,2.0,2.0,1205.0,"",2000.0,1.8728521317799718,0.22905539962064148
52422775,"219 Brannan St UNIT 1B, San Francisco, CA","12/23/15",1100000.0,0.0,2.0,2.0,900.0,"",2000.0,1.1770464091591093,-0.8599156197107107
52932794,"150 Grand View Ave, San Francisco, CA","12/14/15",500.0,"","","","","","",0.0009112033691778452,0.6448134767113807
53153325,"10 Carmel St, San Francisco, CA","11/24/15",2380000.0,0.0,4.0,5.5,1960.0,"",1915.0,3.935142363450456,0.3068423222272738
53153496,"246 2nd St APT 803, San Francisco, CA","11/12/15",1230000.0,0.0,2.0,2.0,1097.0,"",2000.0,2.123401231233937,0.45268492883567046
53153554,"301 Bryant St APT 504, San Francisco, CA","12/1/15",100000.0,0.0,"",2.0,1239.0,"",1998.0,0.15369230010823906,0.07384600216478088
53153575,"88 King St APT 419, San Francisco, CA","11/16/15",1250000.0,0.0,2.0,2.0,1115.0,"",2000.0,1.3880963887396809,-0.7790457780165105
53734143,"2013 Buchanan St, San Francisco, CA","12/4/15",1990000.0,0.0,3.0,2.0,2100.0,2328.0,1999.0,2.7960208704609304,-0.18992877340610015
53734188,"2409 Scott St APT 2, San Francisco, CA","11/10/15",1320000.0,0.0,1.0,1.0,1135.0,"",1904.0,1.855093129360094,-0.18925283430288786
53734200,"2864 Sacramento St, San Francisco, CA","12/10/15",1510000.0,0.0,3.0,2.0,1768.0,"",1900.0,1.9947749149652576,-0.3579140199135662
53734310,"313 2nd Ave APT 6, San Francisco, CA","11/19/15",775000.0,0.0,2.0,1.0,896.0,3049.0,1965.0,0.7982115018011807,-0.9400993501905013
54487721,"1800 Bryant St STE 202, San Francisco, CA","2/7/16",825000.0,0.0,1.0,2.0,935.0,"",2000.0,1.4332347501420937,0.47450848519295463
54854296,"720 Stockton St APT 3, San Francisco, CA","11/25/15",1250000.0,0.0,2.0,2.0,886.0,"",2001.0,1.387230572578126,-0.7804310838749986
54854510,"164A Parker Ave, San Francisco, CA","11/30/15",1160000.0,0.0,2.0,1.0,1152.0,"",1917.0,1.8633174343322985,0.21261626609017026
54854511,"164B Parker Ave, San Francisco, CA","12/3/15",1210000.0,0.0,2.0,1.0,1192.0,"",1917.0,2.060893170725331,0.4064349929344315
55004355,"530 Chestnut St APT 407, San Francisco, CA","12/10/15",1180000.0,0.0,2.0,2.0,1208.0,"",2001.0,1.9290478610617596,0.2695726458673895
58532731,"239 Brannan St UNIT 8C, San Francisco, CA","11/18/15",1700000.0,0.0,2.0,2.0,1321.0,"",2002.0,3.3305418283625574,0.91828450395595
58883369,"445 Francisco St APT 304, San Francisco, CA","11/24/15",1240000.0,0.0,2.0,2.0,1243.0,"",2001.0,1.368089712305572,-0.7934036898297228
59700133,"557 Birch St, San Francisco, CA","12/17/15",1570000.0,0.0,3.0,3.0,1635.0,1500.0,2001.0,2.9314524397951627,0.7343343182103983
59700145,"560 Haight St APT 102, San Francisco, CA","12/3/15",1180000.0,0.0,2.0,2.0,1034.0,"",2001.0,1.2144444771217175,-0.9416195303021735
59700177,"3583 Sacramento St, San Francisco, CA","12/22/15",353000.0,0.0,3.0,2.0,1420.0,"",1907.0,0.5418256497892606,0.06983370985416792
59700180,"3316 California St APT 3, San Francisco, CA","12/11/15",1860000.0,0.0,4.0,3.0,1779.0,"",2000.0,2.6118931293670213,-0.19151276412148244
59700193,"588 Arguello Blvd, San Francisco, CA","12/10/15",1210000.0,0.0,2.0,1.0,1154.0,"",1940.0,1.8442624710764475,0.04836772078751639
59700239,"1588 Waller St, San Francisco, CA","12/18/15",888000.0,0.0,2.0,1.0,1070.0,"",1908.0,1.2122086908292886,-0.2698002458799804
59700333,"1 Mono St # B, San Francisco, CA","12/11/15",1080000.0,0.0,2.0,1.5,1142.0,"",1968.0,1.2858122681352737,-0.6188661701198639
59718417,"1451 Sanchez St, San Francisco, CA","12/2/15",2380000.0,0.0,3.0,3.0,1960.0,"",2001.0,2.4255124959278818,-0.9617542051026204
59779139,"2020 Stockton St, San Francisco, CA","12/7/15",1900000.0,0.0,3.0,2.0,1786.0,"",1952.0,2.884484646203231,0.036299627582348615
59779295,"2341 Francisco St, San Francisco, CA","11/16/15",1570000.0,0.0,2.0,2.0,1415.0,"",1927.0,2.8931596744152026,0.6855537253696846
